,t0 medication,t1 chronic,t2 help,t3 else,t4 weight,t5 right,t6 covid,t7 week,t8 sex,t9 side,t10 woman,t11 nt,t12 told,t13 control,t14 cramp,t15 surgery,t16 really,t17 nt,t18 cyst,t19 amp,dominant_topic
hw1ugr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.53,0.0,0.0,0.0,0.26,0.0,0.0,0.03,0.0,11
hwca4r,0.0,0.0,0.11,0.04,0.04,0.0,0.0,0.0,0.15,0.02,0.0,0.29,0.0,0.0,0.12,0.0,0.11,0.09,0.0,0.03,11
hwecwq,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.29,0.0,0.0,0.0,0.0,12
hwhe0u,0.0,0.0,0.0,0.0,0.09,0.22,0.0,0.11,0.0,0.01,0.02,0.09,0.04,0.02,0.21,0.0,0.02,0.15,0.02,0.0,5
hwkp4n,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,14
hwkzki,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.17,0.0,0.4,0.0,0.0,17
hwlvkn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.06,0.05,0.11,0.0,0.0,0.0,0.0,0.16,0.0,0.0,8
hwok4d,0.08,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.13,0.0,0.0,16
hwp6jz,0.01,0.01,0.63,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.22,0.01,0.01,0.01,0.01,0.01,0.01,0.01,2
hwpefo,0.0,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,17
hwqku0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.76,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,8
hwrlqp,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.61,0.07,0.0,0.0,0.0,0.19,0.0,0.0,0.12,0.0,0.0,0.0,0.0,7
hwtw1i,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.22,0.0,0.0,0.12,0.0,0.0,0.0,0.09,10
hwusce,0.0,0.01,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,5
hwv4m3,0.0,0.0,0.0,0.0,0.1,0.11,0.0,0.15,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.46,0.01,0.01,17
hwyy0e,0.0,0.02,0.0,0.0,0.05,0.0,0.0,0.17,0.0,0.0,0.15,0.08,0.09,0.0,0.44,0.0,0.0,0.0,0.0,0.0,14
hx2t33,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,17
hx4ep1,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.26,0.16,0.01,0.12,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,15
hx5wlq,0.0,0.0,0.16,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.43,0.0,0.0,17
hxa6k6,0.05,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,10
hxarea,0.0,0.0,0.0,0.2,0.07,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,14
hxcf3l,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.5,0.22,0.12,0.0,0.0,15
hxcsp7,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.29,0.0,0.0,0.0,15
hxd68d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.48,0.0,0.24,0.07,0.0,0.0,0.0,0.02,12
hxds6k,0.0,0.01,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.08,0.27,0.03,0.0,0.0,0.17,0.26,0.0,0.0,12
hxeg6d,0.0,0.0,0.12,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.28,0.32,0.0,0.0,0.11,0.0,0.03,14
hxel6o,0.0,0.0,0.0,0.07,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.11,0.0,15
hxeql0,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.12,0.11,0.0,0.05,0.0,0.1,0.02,0.0,0.22,0.18,0.17,0.0,0.0,15
hxffkf,0.0,0.0,0.05,0.0,0.07,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.38,0.09,0.0,0.25,0.0,0.05,0.1,0.0,12
hxfunt,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,11
hxhat1,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,11
hxo3jl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,16
hxohyu,0.0,0.0,0.0,0.0,0.11,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
hxq88d,0.0,0.0,0.04,0.15,0.12,0.0,0.0,0.0,0.19,0.0,0.0,0.07,0.0,0.24,0.0,0.0,0.18,0.0,0.0,0.0,13
hxrs0k,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.31,0.21,0.22,0.0,0.0,15
hxuiqp,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.07,0.0,0.08,0.0,0.0,0.0,0.0,0.26,0.34,0.0,0.09,0.0,0.0,15
hxvvjg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,14
hxw0uu,0.0,0.0,0.14,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,17
hy1d5l,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.22,0.0,0.0,0.0,12
hy4h8t,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.21,0.0,0.17,0.04,0.0,12
hyc0dt,0.0,0.02,0.05,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.51,0.13,0.0,0.0,0.0,0.0,14
hydlyj,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.1,0.34,0.03,0.0,17
hyhpwj,0.0,0.0,0.01,0.0,0.03,0.13,0.0,0.0,0.04,0.05,0.06,0.0,0.0,0.11,0.14,0.16,0.0,0.12,0.08,0.06,15
hyj7jn,0.0,0.0,0.16,0.06,0.14,0.1,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.06,0.0,0.0,0.0,0.33,0.0,0.0,17
hymo9h,0.04,0.0,0.11,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.24,0.0,0.2,0.09,0.0,15
hyoimx,0.04,0.0,0.03,0.0,0.07,0.0,0.0,0.22,0.06,0.0,0.0,0.0,0.0,0.06,0.28,0.05,0.0,0.18,0.0,0.0,14
hyunwu,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.18,0.0,0.0,14
hyv12x,0.0,0.0,0.11,0.14,0.0,0.23,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,9
hywaa3,0.0,0.0,0.0,0.15,0.03,0.1,0.0,0.0,0.07,0.01,0.0,0.13,0.0,0.02,0.25,0.0,0.0,0.22,0.0,0.0,14
hyy4vm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.18,0.0,0.0,0.03,0.0,0.0,0.49,0.0,0.0,17
hyypv7,0.0,0.0,0.0,0.07,0.0,0.1,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.08,0.25,0.28,0.0,0.0,0.03,0.05,15
hz0heh,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.35,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,8
hz2en5,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.13,0.21,17
hz4w5l,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.09,0.24,0.0,0.0,0.0,0.0,0.0,8
hz61kz,0.04,0.0,0.06,0.0,0.11,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.27,0.0,0.0,0.0,7
hz6hs4,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.19,0.17,0.0,0.0,0.0,0.0,5
hz8ebp,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.63,0.01,0.01,0.01,0.01,0.28,0.01,0.01,12
hz8wgc,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.22,0.0,0.0,0.15,0.22,0.0,0.24,0.0,0.0,0.0,0.02,0.0,14
hz9l63,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.13,0.0,0.0,0.36,0.19,0.06,0.0,0.05,0.0,14
hzclla,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.05,0.23,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.03,0.0,12
hzei16,0.0,0.0,0.0,0.13,0.0,0.5,0.0,0.08,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
hzff9b,0.0,0.0,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.24,0.0,0.0,0.0,0.0,12
hzgvw7,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.09,0.13,0.02,0.05,0.26,0.0,0.12,0.25,0.0,0.0,0.0,0.0,0.0,11
hzqn41,0.03,0.0,0.15,0.0,0.24,0.0,0.0,0.0,0.14,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,17
hzsv7u,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.1,0.0,0.27,0.0,0.0,0.34,0.0,0.16,0.02,0.0,15
hztxwz,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.03,0.0,0.43,0.15,0.22,0.0,0.11,0.0,0.0,0.0,12
hzv5u2,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,5
hzz6ry,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.45,0.09,0.0,17
hzz9ae,0.0,0.0,0.14,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.04,0.2,4
hzzhsm,0.0,0.0,0.0,0.13,0.0,0.39,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,8
i01he9,0.0,0.0,0.34,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,2
i02ac8,0.0,0.0,0.04,0.0,0.0,0.18,0.0,0.17,0.0,0.0,0.04,0.12,0.0,0.04,0.36,0.0,0.0,0.0,0.05,0.0,14
i04p8a,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.23,0.0,0.0,0.0,14
i074w1,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.44,0.17,0.0,0.0,0.0,0.0,0.0,13
i08jss,0.0,0.0,0.04,0.0,0.07,0.21,0.0,0.24,0.02,0.0,0.0,0.0,0.0,0.04,0.14,0.04,0.0,0.2,0.0,0.0,7
i09a92,0.03,0.0,0.04,0.0,0.0,0.14,0.0,0.11,0.23,0.16,0.0,0.0,0.0,0.13,0.0,0.0,0.14,0.0,0.0,0.0,8
i0bvwt,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.39,0.0,0.0,0.0,0.0,15
i0cdt2,0.02,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.08,0.0,0.0,0.23,0.21,0.0,0.0,0.32,0.0,0.0,17
i0e0du,0.0,0.0,0.08,0.0,0.24,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.02,5
i0f04z,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
i0figq,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,4
i0t36h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.39,0.0,0.0,0.0,0.0,15
i0urf5,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.24,0.25,0.0,0.1,0.0,0.07,0.0,0.06,0.0,0.0,0.2,0.0,0.0,8
i0w4w5,0.0,0.0,0.0,0.0,0.15,0.14,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.17,0.0,0.07,0.21,0.23,0.0,0.0,17
i0y8i7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,15
i1qy5g,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.36,0.0,0.08,0.21,0.0,0.0,0.0,0.0,12
i1rr29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.55,0.0,0.0,0.0,0.0,15
i1wdmn,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.14,0.01,0.01,0.01,0.75,19
i1xg1m,0.02,0.0,0.0,0.0,0.03,0.19,0.0,0.04,0.0,0.05,0.08,0.08,0.17,0.03,0.0,0.12,0.0,0.16,0.03,0.0,5
i1z3fl,0.15,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.39,0.01,0.34,0.01,0.01,0.01,0.01,0.01,12
i1z3hv,0.15,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.39,0.01,0.34,0.01,0.01,0.01,0.01,0.01,12
i22j6m,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.36,0.0,0.0,0.14,0.0,0.0,0.19,0.0,0.0,0.18,0.0,0.0,8
i23r77,0.0,0.0,0.11,0.0,0.0,0.16,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.15,0.0,0.0,8
i25re7,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.11,0.0,0.0,0.22,0.29,0.0,0.0,0.0,0.0,15
i28c1p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.25,0.0,0.0,0.0,0.0,12
i290z4,0.02,0.01,0.0,0.0,0.0,0.15,0.0,0.1,0.0,0.0,0.13,0.09,0.0,0.0,0.21,0.0,0.1,0.19,0.0,0.0,14
i2bo21,0.0,0.0,0.0,0.05,0.0,0.17,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,8
i2brti,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.36,0.0,0.0,0.0,16
i2dic5,0.02,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.07,0.27,0.0,0.15,0.0,0.28,0.16,0.0,0.0,16
i2dww0,0.03,0.0,0.0,0.0,0.08,0.0,0.0,0.5,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,7
i2e600,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.06,0.04,17
i2ji4n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.07,0.49,0.0,0.25,0.0,0.0,0.0,14
i2ke29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,15
i2l6zx,0.0,0.0,0.1,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.19,0.0,0.0,14
i2mb70,0.0,0.0,0.0,0.0,0.06,0.0,0.02,0.35,0.0,0.0,0.07,0.0,0.19,0.06,0.0,0.0,0.25,0.0,0.0,0.0,7
i2ocz6,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,2
i2q8is,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.88,0.01,0.01,0.01,0.01,0.01,14
i2qjci,0.0,0.0,0.12,0.25,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
i2s0cm,0.0,0.0,0.08,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.39,0.0,0.0,0.0,0.01,0.0,5
i2s7ul,0.0,0.0,0.0,0.16,0.0,0.47,0.0,0.0,0.2,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,5
i302zv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.48,0.0,0.0,0.0,0.0,12
i31thi,0.0,0.01,0.07,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.05,0.0,0.03,0.0,0.18,0.0,0.26,0.05,0.0,7
i3635f,0.04,0.0,0.04,0.02,0.0,0.0,0.0,0.04,0.0,0.0,0.02,0.0,0.6,0.07,0.0,0.0,0.0,0.16,0.0,0.0,12
i365jh,0.0,0.0,0.06,0.1,0.0,0.21,0.0,0.0,0.13,0.0,0.23,0.19,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,10
i38kmf,0.08,0.0,0.05,0.0,0.13,0.0,0.0,0.1,0.0,0.08,0.0,0.0,0.28,0.0,0.0,0.07,0.0,0.17,0.0,0.04,12
i3a2iw,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,15
i3d7hp,0.0,0.02,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.02,0.1,0.0,0.4,0.0,0.0,0.0,0.39,0.0,0.0,0.0,12
i3dy3i,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.15,0.0,0.06,0.0,0.1,0.0,0.06,0.0,0.28,0.0,0.0,0.07,0.0,15
i3g658,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0
i3h9ez,0.0,0.01,0.0,0.0,0.0,0.18,0.0,0.03,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.06,0.29,0.0,0.04,0.0,12
i3hwsg,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.13,0.0,0.08,0.2,0.0,0.0,0.49,0.0,0.0,17
i3izfj,0.02,0.02,0.0,0.0,0.0,0.0,0.01,0.04,0.31,0.0,0.04,0.0,0.38,0.0,0.0,0.0,0.19,0.0,0.0,0.0,12
i3j45b,0.0,0.0,0.07,0.1,0.0,0.36,0.0,0.33,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
i3jlqr,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.22,0.0,0.19,0.22,0.0,0.0,10
i3jsg4,0.0,0.0,0.0,0.02,0.0,0.38,0.0,0.12,0.05,0.05,0.0,0.0,0.0,0.24,0.0,0.0,0.13,0.0,0.0,0.0,5
i3mh8c,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.1,0.0,0.08,0.13,0.22,0.0,0.42,0.0,0.0,0.0,0.0,0.0,14
i3mq9v,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,17
i3n2g1,0.0,0.02,0.12,0.07,0.0,0.17,0.0,0.0,0.24,0.0,0.16,0.0,0.06,0.02,0.0,0.05,0.0,0.0,0.08,0.0,8
i3rdhw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.68,0.0,0.0,0.0,16
i3rfs2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,8
i3rrn6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.15,0.26,0.0,0.03,0.0,12
i3s03x,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.39,0.0,0.0,0.0,16
i3todm,0.27,0.0,0.24,0.0,0.19,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0
i3wrn0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.89,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,10
i3x66o,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.08,0.0,0.12,0.0,0.03,0.45,0.07,0.0,17
i3z8gk,0.0,0.03,0.23,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.29,0.0,0.0,4
i42bc3,0.0,0.0,0.0,0.11,0.03,0.33,0.01,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.18,0.0,0.0,0.0,5
i440u2,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.15,0.0,0.0,0.0,0.0,0.26,0.25,0.08,0.0,16
i4551v,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.43,0.44,0.01,0.01,0.01,16
i45ch7,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.26,0.02,0.0,0.0,0.12,0.05,0.22,0.0,0.14,0.0,0.0,0.06,8
i45oci,0.02,0.02,0.02,0.68,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,3
i4aw61,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.04,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
i4f5i7,0.01,0.01,0.01,0.01,0.01,0.01,0.11,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.8,0.01,0.01,0.01,16
i4j3p2,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,11
i4z314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.47,0.0,0.36,0.0,0.0,0.0,0.0,0.0,12
i5024r,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.11,0.22,0.0,0.0,0.0,0.21,0.0,0.0,0.33,0.0,0.0,0.03,0.0,15
i527aq,0.15,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.33,0.0,0.17,0.0,0.0,0.0,0.0,0.0,12
i52e3y,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,11
i52woa,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,7
i56kza,0.0,0.0,0.08,0.02,0.0,0.25,0.0,0.07,0.09,0.0,0.0,0.0,0.0,0.0,0.39,0.09,0.0,0.0,0.0,0.0,14
i56ue9,0.01,0.01,0.44,0.01,0.12,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.35,0.01,0.01,0.01,0.01,0.01,0.01,0.01,2
i5adg1,0.0,0.0,0.12,0.0,0.0,0.0,0.02,0.47,0.0,0.0,0.0,0.11,0.0,0.11,0.04,0.0,0.0,0.12,0.0,0.0,7
i5arar,0.01,0.01,0.04,0.0,0.02,0.1,0.0,0.07,0.0,0.0,0.02,0.02,0.05,0.02,0.28,0.0,0.05,0.33,0.0,0.0,17
i5byv8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.15,0.0,0.0,0.0,0.13,0.0,0.0,0.08,11
i5c9jw,0.01,0.01,0.01,0.1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.8,0.01,0.01,0.01,16
i5gs0s,0.04,0.0,0.08,0.0,0.0,0.45,0.0,0.17,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.1,0.0,0.0,0.0,0.0,5
i5hwv4,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.23,0.0,0.0,0.0,0.0,13
