,t0 amp,t1 period,t2 nt,t3 sex,t4 symptom,t5 feel,t6 nt,t7 endometriosis,t8 control,t9 surgery,t10 day,t11 cyst,t12 pelvic,t13 advice,t14 else,dominant_topic
nvzj4f,0.0,0.07,0.0,0.0,0.35,0.0,0.19,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,9
nw29ta,0.03,0.38,0.12,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.24,0.0,0.0,0.03,0.0,1
nw3e8x,0.0,0.6,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.25,0.06,0.0,0.0,0.0,1
nw7kg4,0.0,0.01,0.04,0.06,0.0,0.0,0.14,0.03,0.0,0.18,0.45,0.01,0.0,0.0,0.08,10
nw7zvr,0.0,0.0,0.18,0.0,0.16,0.0,0.08,0.0,0.0,0.23,0.17,0.0,0.17,0.0,0.0,9
nw8154,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.4,0.36,0.0,0.0,0.0,0.0,0.0,8
nw865j,0.0,0.0,0.0,0.0,0.46,0.0,0.31,0.05,0.0,0.0,0.17,0.0,0.0,0.0,0.0,4
nwah4j,0.01,0.01,0.01,0.57,0.01,0.2,0.01,0.01,0.01,0.15,0.01,0.01,0.01,0.01,0.01,3
nwb9j4,0.0,0.0,0.0,0.04,0.16,0.0,0.0,0.0,0.42,0.0,0.35,0.0,0.03,0.0,0.0,8
nwbwea,0.0,0.24,0.39,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.06,0.0,0.09,0.0,0.0,2
nwcoma,0.01,0.01,0.01,0.01,0.26,0.01,0.01,0.01,0.01,0.01,0.65,0.01,0.01,0.01,0.01,10
nwcxn9,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.16,0.01,0.72,0.01,13
nwe21t,0.0,0.18,0.19,0.0,0.09,0.0,0.0,0.0,0.09,0.04,0.0,0.0,0.25,0.07,0.08,12
nwensf,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.08,0.11,0.21,0.0,0.0,0.5,0.0,0.0,12
nwetv5,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.19,0.1,9
nwf7fu,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.41,0.01,0.32,0.01,0.01,0.16,0.01,0.01,7
nwiwyx,0.05,0.0,0.0,0.0,0.0,0.14,0.15,0.28,0.0,0.0,0.31,0.0,0.0,0.0,0.07,10
nwkq9i,0.0,0.13,0.09,0.0,0.02,0.14,0.0,0.02,0.0,0.0,0.49,0.0,0.04,0.0,0.07,10
nwlfl0,0.0,0.0,0.0,0.26,0.12,0.3,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.21,5
nwls3e,0.01,0.17,0.17,0.01,0.01,0.01,0.01,0.01,0.01,0.58,0.01,0.01,0.01,0.01,0.01,9
nwlt01,0.02,0.02,0.02,0.02,0.02,0.27,0.02,0.51,0.02,0.02,0.02,0.02,0.02,0.02,0.02,7
nwnn2a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.5,14
nwo3no,0.0,0.36,0.12,0.12,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.26,0.05,0.0,1
nwr7bd,0.0,0.18,0.12,0.0,0.0,0.0,0.0,0.16,0.49,0.0,0.0,0.0,0.0,0.04,0.0,8
nwrfsb,0.0,0.0,0.35,0.0,0.0,0.0,0.17,0.0,0.0,0.13,0.21,0.0,0.0,0.0,0.14,2
nwsdn6,0.25,0.0,0.0,0.08,0.0,0.0,0.12,0.3,0.0,0.15,0.0,0.0,0.0,0.08,0.0,7
nwskz7,0.0,0.0,0.6,0.0,0.0,0.0,0.08,0.0,0.0,0.22,0.0,0.1,0.0,0.0,0.0,2
nwwzx4,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.67,0.01,0.01,0.01,0.25,10
nwxdk1,0.0,0.67,0.0,0.0,0.0,0.0,0.05,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,1
nwxh0s,0.08,0.32,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,5
nwym8v,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,9
nwziwc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.85,0.0,0.0,0.0,0.0,0.0,0.0,8
nx2ey5,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,10
nx2zrk,0.0,0.0,0.0,0.0,0.11,0.1,0.32,0.0,0.35,0.0,0.0,0.05,0.02,0.05,0.0,8
nx40xn,0.1,0.0,0.0,0.11,0.05,0.17,0.0,0.0,0.4,0.11,0.0,0.04,0.0,0.0,0.0,8
nx4c68,0.52,0.25,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.15,0.01,0.01,0.01,0
nx4kt9,0.0,0.8,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
nx7djw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.11,0.17,0.19,0.0,0.0,9
nx7mvs,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.69,0.02,13
nx9lfr,0.0,0.22,0.07,0.02,0.2,0.13,0.0,0.06,0.17,0.0,0.0,0.0,0.07,0.07,0.0,1
nx9x9y,0.0,0.18,0.0,0.1,0.34,0.0,0.0,0.04,0.17,0.0,0.0,0.0,0.07,0.0,0.08,4
nxauhw,0.0,0.0,0.13,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,10
nxdgwu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.36,0.0,0.0,0.06,0.46,0.0,13
nxewvr,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.53,0.03,0.03,0.03,0.03,0.03,0.03,0.03,7
nxisvm,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.27,0.07,0.0,0.0,0.0,1
nxjb5w,0.01,0.01,0.01,0.2,0.01,0.01,0.01,0.73,0.01,0.01,0.01,0.01,0.01,0.01,0.01,7
nxjdha,0.0,0.3,0.29,0.12,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
nxjk5x,0.09,0.69,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.05,0.0,0.0,1
nxjtik,0.0,0.15,0.0,0.03,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.17,0.13,0.12,0.0,8
nxkp6o,0.1,0.08,0.26,0.01,0.05,0.0,0.0,0.0,0.06,0.13,0.16,0.08,0.03,0.05,0.0,2
nxmlul,0.04,0.3,0.12,0.0,0.32,0.0,0.07,0.0,0.0,0.0,0.0,0.09,0.0,0.04,0.0,4
nxn0an,0.0,0.0,0.07,0.06,0.06,0.15,0.07,0.0,0.21,0.0,0.13,0.12,0.03,0.0,0.1,8
nxn1kt,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
nxqsxv,0.03,0.61,0.19,0.07,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
nxr0q5,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.12,0.0,0.12,0.0,9
nxre1d,0.0,0.23,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.05,0.07,0.15,0.0,0.21,6
nxtstx,0.05,0.56,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.13,0.04,0.0,0.0,0.0,1
nxtuhv,0.0,0.0,0.0,0.0,0.0,0.34,0.16,0.0,0.32,0.0,0.0,0.0,0.0,0.14,0.0,5
nxvfkm,0.0,0.07,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,2
nxw1er,0.0,0.32,0.0,0.09,0.23,0.21,0.0,0.0,0.0,0.07,0.0,0.07,0.0,0.0,0.0,1
nxxmof,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.13,0.0,0.58,0.0,0.0,0.0,0.0,0.0,9
ny2xa0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.44,0.0,0.0,0.0,0.0,0.08,0.06,0.0,7
ny46ve,0.0,0.0,0.64,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
ny8fcy,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.14,0.0,0.17,0.26,14
nycjr6,0.08,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09,0.38,0.0,13
nyix37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.09,0.0,0.0,0.44,0.0,13
nykw3f,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,9
nylc6o,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.33,0.0,0.0,0.12,0.12,0.0,8
nylpbl,0.15,0.0,0.0,0.0,0.0,0.0,0.21,0.03,0.41,0.0,0.05,0.1,0.0,0.03,0.0,8
nymm62,0.0,0.07,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.09,0.37,0.0,0.0,0.06,0.1,10
nyn8r6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.29,0.09,0.11,0.0,0.0,9
nyohaf,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.13,0.64,0.0,0.0,0.0,0.0,0.0,0.0,8
nyohrl,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.52,0.0,0.0,0.0,0.0,0.12,0.0,8
nyoows,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.17,0.0,0.0,0.0,9
